"","PC1","PC2","PC3","label"
"171",-4.44965408163465,-28.5965183497867,-37.6267044939927,"2"
"172",-1.87868323865234,-29.2368518996571,-45.0406204420714,"2"
"173",-18.5956416863332,-24.5266509513059,-26.0019099875732,"2"
"174",-14.86676041403,-21.1776097204442,6.23359371244193,"3"
"175",-21.2682891704853,-17.6318247680684,22.7957407576659,"3"
"176",-23.6956891298887,-12.9903395514112,24.8946869949048,"3"
"177",-31.5550783581589,-11.6750318541303,22.9481778251568,"3"
"178",-29.3380543385696,-13.8053526735401,22.7093303557794,"3"
"179",-14.6122037244616,-19.6092860876999,19.5449941006471,"3"
"180",-17.3292674662996,-16.6468899367544,16.8390048895419,"3"
"181",-28.2804226407331,-15.3497006142931,24.9304158948532,"3"
"182",-34.3900424841936,-21.7360890885754,31.7886529078055,"3"
"183",-18.1951491479922,-23.3800927266326,-20.4086213391453,"2"
"184",-5.65051341001529,-34.6696841590224,-43.6485430014594,"2"
"185",-6.63052180383327,-33.4378320497192,-47.0545371118769,"2"
"186",-33.2088260440907,-16.2672252211173,27.5542749682715,"3"
"187",-25.7109371818609,-15.6335537014819,22.3934893686344,"3"
"188",-19.2856990831469,-18.9968908877156,18.587371954829,"3"
"189",-1.85256123291626,-26.3077401113277,-35.460715932397,"2"
"190",-6.8637034281947,-32.2026288658094,-38.9450690796079,"2"
"191",-2.58786378423717,-35.4806112101806,-48.3008944030228,"2"
"192",-29.1063752908059,-16.7397000783281,19.2086642919301,"3"
"193",-7.93931836567378,-15.5601274212266,10.414424561446,"3"
"194",-11.7796778618843,-17.8699717479538,21.4033902829189,"3"
"195",-18.7130708087998,38.1116896703014,-5.01677774628065,"0"
"196",-13.5308319486599,36.3077038250544,-5.39680419093226,"0"
"197",-16.6877420322939,39.4193005720867,-5.81536852756876,"0"
"198",-9.59277454171881,-27.3170904234356,-36.1708540900886,"2"
"199",-11.1855493593927,42.4562815078389,-6.12463083480402,"0"
"200",-5.23134971848391,33.9424986761766,-8.31750798567281,"0"
"201",-16.4533180122041,39.4290381544003,-5.27170533223241,"0"
"202",-17.0068473233229,42.0558471946603,-5.66092053084171,"0"
"203",-13.7464121234415,39.2272547196675,-9.81342477622315,"0"
"204",-19.2804088107607,34.6884437780286,-6.58945318995237,"0"
"205",-12.6964553411179,38.2949735040534,-8.6845489055752,"0"
"206",-12.3745736937024,36.1552715011794,-7.71361542544389,"0"
"207",-13.3464643036944,39.615395122302,-7.026584020516,"0"
"208",-18.8132613413827,39.2805514693922,-4.98603637211933,"0"
"209",-14.36336290721,38.6100982090017,-7.64031819981072,"0"
"210",-18.8471925014338,32.2400771421254,-5.45069680831952,"0"
"211",-18.9387849777022,-21.6772087622223,-30.553386981526,"2"
"212",-13.87085656346,-14.653374140213,16.6790906346825,"3"
"213",-18.0061204182755,-16.7247466726055,16.9196663538583,"3"
"214",-15.6957119015567,-22.0144090506958,-26.9474892926705,"2"
"215",8.62609900278844,-31.0612604254968,-37.7321884750993,"2"
"216",-19.944822653106,-24.8862283234755,-19.703861948168,"2"
"217",-15.6618186496427,-24.9427996353001,-34.3083770582207,"2"
"218",-14.0887848648477,-30.1131542225672,-30.8976347413268,"2"
"219",-12.5674889955927,-28.1393943355613,-29.9190830913237,"2"
"220",-17.4468293590469,-25.143582718368,-27.2705174855984,"2"
"221",-17.566021022861,-23.4311264315973,-37.6958952934527,"2"
"222",-16.5706794739973,-24.429230144026,-35.0862282123917,"2"
"223",-16.653859225134,-22.0471760867932,-18.9709451033674,"2"
"224",-13.6984954220026,-26.0480844094898,-32.5254859552068,"2"
"225",-20.6800349204562,-23.7034088726181,-32.4490370880073,"2"
"226",-15.0667723201132,-25.5019109123873,-30.022431734692,"2"
"227",-14.7834236173311,-27.4564594443795,-29.6438583516261,"2"
"228",-25.0691956304978,-15.5904947759102,20.8100829646397,"3"
"229",-27.0957168442345,-15.3130526084153,25.3549421230221,"3"
"230",-18.4207354218341,-21.273464072842,24.0785474351754,"3"
"231",-15.8646197810345,-29.3808888631708,-38.4024101413025,"2"
"232",-5.81693883256183,-28.8816231338186,-38.2294397863521,"2"
"233",0.448031836131737,-30.5755689510947,-42.17902789676,"2"
"234",-7.45366961300684,-32.1540845144056,-38.8458858455758,"2"
"235",-18.0193379899535,-13.3253500786291,19.972057593885,"3"
"236",-7.51750644008187,30.528021248375,-9.59140883793994,"0"
"237",-12.2371242435705,39.9973903887943,-7.20483426098156,"0"
"238",-7.97081409205844,32.9812423999647,-7.09910615042403,"0"
"239",-21.5673437611613,39.4218485505803,-4.09553370415832,"0"
"240",-17.8791883582301,43.2370837955905,-3.50969112324671,"0"
"241",-16.6401022378291,38.040643641277,-3.65910682860133,"0"
"242",-13.8860756324189,-18.804828987655,-21.0924383435404,"2"
"243",-10.4913936377603,-30.3798819363887,-40.3786257654184,"2"
"244",-16.9111333399414,-28.0874349865682,-25.6348008358367,"2"
"245",-16.187119618613,-19.0280618540253,23.6487524688167,"3"
"246",-34.3140352832843,-14.5818689281056,28.5154640998688,"3"
"247",-21.8039197347576,-16.36149902536,25.2884358845543,"3"
"248",-23.8610118446819,-21.4200391112738,18.3648986608106,"3"
"249",-36.5377455775059,-4.01383753171848,31.0333386162673,"3"
"250",-16.7314136532362,-11.4469516950679,23.1140680681167,"3"
"251",-27.3486133347418,-11.4953286520622,16.212238608106,"3"
"252",-28.5126278262318,-12.7493246955993,18.6877400039272,"3"
"253",-19.2301414579015,-13.2643263640421,21.0695444894167,"3"
"254",-21.4487332464811,-10.7033866750562,19.9025801150666,"3"
"255",-25.1781212885489,-16.9236183506416,26.7279278777666,"3"
"256",-16.2567751461803,-11.7024834942683,17.6411115778605,"3"
"257",-27.3885052216347,-17.2263644696921,17.997311406496,"3"
"258",-15.7979076069907,-17.7552161559738,18.7485364315639,"3"
"259",-13.3627392325392,-17.3541549936778,16.5871917610119,"3"
"260",-10.4975269182623,-17.0258605477602,12.6383633673255,"3"
"261",-25.2112252205571,-13.4558720424546,21.5295482978485,"3"
"262",-8.10104742926037,-17.3051708422219,11.2058026584118,"3"
"263",-22.1170305463667,-14.3900328139363,20.8346673104401,"3"
"264",-8.69577987590954,-17.3547639439685,11.1592998303401,"3"
"265",-8.75399301245745,-19.876794732099,10.0947488038763,"3"
"266",-17.9869272493883,-19.7940930299416,23.2324453345949,"3"
"267",-19.684959011238,-22.4385981119498,16.1731039354725,"3"
"268",-21.6498784303686,-20.6626960506884,20.0666003576641,"3"
"269",-11.9722778583882,-17.2289878408851,17.1688495771871,"3"
"270",-14.3700532442303,-17.2221198343319,18.8388636539857,"3"
"271",-21.4476124665153,-14.9257763627491,23.424256477874,"3"
"272",-23.8716297443993,-13.9302925084705,18.780163539794,"3"
"273",-12.1009597298547,-19.5369878459059,16.829678715477,"3"
"274",-15.6293148683087,-16.8045783288509,16.2182602442255,"3"
"275",-6.26842714453325,-18.8237971052981,16.5426637667065,"3"
"276",-28.7788277221803,-12.8718048731351,24.3487039095404,"3"
"277",-29.5978053703469,-19.310070861219,27.1511438223132,"3"
"278",-8.92900294945104,-19.3691834672799,10.2094209989284,"3"
"279",-16.3900209622333,-14.4614498861304,18.8699458168676,"3"
"280",-29.9683471753387,-12.6551514526165,21.5148556421005,"3"
"281",-27.3220823964085,-16.8109427841609,27.8356306667348,"3"
"282",-15.5833051164198,-16.268614093907,18.1924759888005,"3"
"283",-33.1157266627363,-17.0268911860517,27.8586325713022,"3"
"284",-25.2605389257,-21.7932598079491,9.68321391408295,"3"
"285",-20.0640269910899,-20.2764204393474,9.87265261962896,"3"
"286",-16.5579600633976,-14.5209929305722,17.6829396163566,"3"
"287",-32.200679298594,-19.6145569420389,31.8907399130015,"3"
"288",-22.6368037415117,-18.1494073515063,16.5352451878592,"3"
"289",-18.5931148451315,-16.0976869466072,16.7808797100261,"3"
"290",-27.49793847798,-15.8173448818029,23.3415933239756,"3"
"291",-21.3696512158218,-16.1677581445978,17.4189956015211,"3"
"292",-26.3810196084017,-12.5944054191692,25.7308297624887,"3"
"293",-27.1988504194131,-15.0498349973509,17.7006512951347,"3"
"294",-26.2931505452673,-16.1487281503836,20.1816736519761,"3"
"295",-18.893428541221,-17.6167435105277,22.2322239953962,"3"
"296",-25.0099671457056,-16.7897097715895,15.5874714037865,"3"
"297",12.4297827885327,-34.8070786338421,-43.9911505494487,"2"
"298",13.5220606861957,-23.1329942655192,-28.537818972429,"2"
"299",0.709920922888846,-19.6929462008105,-26.7520819864353,"2"
"300",-2.75030648124448,-28.4302752428035,-30.715464552604,"2"
"301",-15.8948011304068,-25.7192699798541,-23.2774071254319,"2"
"302",-14.4888580297282,-25.1041887031589,-26.0637485028337,"2"
"303",-9.65311347096069,-27.8119393917832,-33.1649642491551,"2"
"304",-6.34652713860368,-31.866405759105,-36.2143910864927,"2"
"305",-25.6536391617302,-16.9011780172052,17.9827136857235,"3"
"306",-9.59345804915646,-22.8332747131542,16.0329835530242,"3"
"307",-25.9364845915683,-16.9484239481118,19.5077807281263,"3"
"308",-15.759404891648,-19.3865821917694,18.0091020721453,"3"
"309",-6.44479629748466,-18.908166786973,13.5423084420202,"3"
"310",-0.802689600784585,-18.0640018678181,11.3365544011487,"3"
"311",-20.2059215620652,-16.7075009603727,13.9567968765736,"3"
"312",-31.228183625599,-13.6791671001489,23.3142644161651,"3"
"313",-7.40899672283201,-22.1080981085944,9.34238862026385,"3"
"314",-19.3775682324629,-20.453937783808,18.5202883958864,"3"
"315",-17.0830891481412,-18.3551006343253,13.6630336398736,"3"
"316",-2.4862623470886,-25.1705494613045,-25.4539286539489,"2"
"317",0.476764384182749,-31.9057742885215,-40.2902662140528,"2"
"318",-17.4431891153885,-25.818331482351,-20.7908456407191,"2"
"319",-24.3142939340101,-24.4009663137778,-14.669896551404,"2"
"320",6.61268372932932,-25.8867942465802,-38.7613838021575,"2"
"321",-18.6033779675905,-20.8474917878333,-27.3863074001971,"2"
"322",-17.750140462508,-24.3475043461398,-20.4141335626782,"2"
"323",5.55698687012029,-33.6811287866154,-39.1990328078125,"2"
"324",-23.8681415335446,-12.5126460992927,20.1218827237878,"3"
"325",-11.0780723927242,-20.4670105139686,18.9009023935,"3"
"326",-9.12127305594838,-14.2461428944978,13.2677658577651,"3"
"327",-22.1606817977067,-17.2887466011322,17.4335580347174,"3"
"328",-32.4836949049537,-9.74310581517029,25.1460496500062,"3"
"329",-28.5084510541921,-11.261828533478,24.1445910242964,"3"
"330",-20.9681219913116,-23.2565483060638,12.3292335610043,"3"
"331",-5.56910061665957,-21.6124421804607,1.21482896734406,"3"
"332",-8.49701537418496,-16.0344649835115,16.2807959779491,"3"
"333",-36.2158549657725,-9.59286309324395,28.7860090898676,"3"
"334",-24.6861785371773,-10.8700354840959,21.3706535004613,"3"
"335",-17.2305882221445,-12.8032136277012,18.9320675475824,"3"
"336",-18.6448855665432,-19.8011318268427,-11.0817968800279,"2"
"337",-12.7685576471018,-13.7516326501034,15.9100485158991,"3"
"338",8.43257812723571,-14.9665674312312,12.7984068997457,"3"
"339",-8.0880287890185,-28.9352523089574,-31.7444114087106,"2"
"340",13.2980726438864,-33.7162257467613,-40.6616021357004,"2"
"341",8.05674251098807,-37.2138328950855,-38.3524939225788,"2"
"342",15.3301418043399,-33.954071600941,-37.2344429410373,"2"
"343",4.7026089153868,-29.4146496790089,-34.6464556583047,"2"
"344",-5.38794312444483,-23.9809019840807,-35.0894660492355,"2"
"345",8.37586159827095,-32.1204981151555,-42.8492938751516,"2"
"346",-8.92354591023215,-20.3482161948593,-20.532227742446,"2"
"347",1.30982549327103,-29.9131414092027,-23.0612956736611,"2"
"348",-22.223133765083,-22.3119175495598,17.5821957997406,"3"
"349",-6.4179645939839,-21.7400310332647,17.1644606691778,"3"
"350",-27.3629163656596,-16.4530585605557,13.95584436696,"3"
"351",-30.5859881418055,-12.910736267211,22.1439318642959,"3"
"352",-32.875312138446,-12.3769343644381,22.1902252807672,"3"
"353",-18.2576863960952,-19.4828074855211,17.3661145425587,"3"
"354",-29.5498461414615,-11.4662363781275,20.8020840183566,"3"
"355",-21.8251966361449,-16.5458313898859,21.4332731640298,"3"
"356",-31.665022571634,-14.7669453940915,20.47128603276,"3"
"357",-29.647834331795,-13.7594831735813,22.9506129722131,"3"
"358",-12.035141501324,-16.6562470704985,16.813869627826,"3"
"359",-18.9748753409199,-12.5638811277447,22.498327981724,"3"
"360",-11.0760791858821,-15.4456305743756,16.9431802552002,"3"
"361",-24.6550291511512,-11.9494514367367,22.2939369501021,"3"
"362",-30.1799274537935,-13.1485745391436,19.8585342624532,"3"
"363",-30.6896808042875,-12.8437981228306,15.6206858291405,"3"
"364",-22.9118143151742,-15.1328912857645,20.0538329917072,"3"
"365",-21.7966324473386,-17.5829762309681,13.1643040676986,"3"
"366",-24.2451383680053,-17.2002046189602,14.2535308932776,"3"
"367",-25.9694588136101,-18.5073884670948,16.1510382927519,"3"
"368",-13.122382173402,-12.2224502710187,20.8043337802709,"3"
"369",-7.51153981926056,-13.3551606279724,15.8050200990092,"3"
"370",-8.83995179135815,-13.2444847175201,18.4730366153805,"3"
"371",-28.0560479741615,-9.09251188986912,20.8508770407462,"3"
"372",-17.2095582838798,-12.1419068127708,21.1885522733641,"3"
"373",-6.80373712154271,-15.434106106993,16.1946627386919,"3"
"374",-18.7801727186477,-12.2307828523604,19.7869742541106,"3"
"375",-26.4191160682264,-9.70643170956093,21.6520969909879,"3"
"376",-18.3079443856411,-11.8850309438521,22.7466007401247,"3"
"377",-28.2679099585434,-10.3432708355176,26.1673584390476,"3"
"378",-28.7308237936271,-10.8501859569477,25.7604904052543,"3"
"379",-9.4592037910563,-13.9810859377177,17.6325923172874,"3"
"380",-27.0560494393648,-18.6408319709263,22.9058348226677,"3"
"381",-9.90245837742184,-12.4836743657797,17.0538384743176,"3"
"382",-30.2435420257483,-10.2631989295876,24.8909742090875,"3"
"383",-13.2303491590963,-19.8747893874205,22.4267860369405,"3"
"384",-17.5202240075405,-20.435011321465,22.4418790180275,"3"
"385",-32.7988846403634,-12.0141574795087,29.1168155945481,"3"
"386",-21.1613373128016,-11.0525026099552,16.3049146225553,"3"
"387",-30.8919689206375,-9.51482542431885,20.6878638160454,"3"
"388",-31.3434064049845,-7.50967637251336,23.5718372465799,"3"
"389",-25.2711984759062,-12.9649744779078,22.7759557488776,"3"
"390",-30.3523050139726,-6.50355705222881,22.2955110560475,"3"
"391",-28.9259204960894,-15.7056688991902,27.8139412727357,"3"
"392",-24.5095621397494,-10.1106394066194,19.6754477906688,"3"
"393",-21.2750360324579,-12.9747770802222,17.5997939669179,"3"
"394",-35.578172636208,-10.0189920368032,19.1627263603045,"3"
"395",-24.8789574507253,-12.9763966585742,23.9060933177473,"3"
"396",-31.4881745884123,-8.94407842963129,21.6740427386432,"3"
"397",-31.0563796217292,-13.3241501269508,23.9178861036374,"3"
"398",-37.3822190119142,-8.98596559287576,23.9549981048671,"3"
"399",-26.9788530597581,-9.83184855302959,22.4400347006181,"3"
"400",-12.9272471611217,-11.6115010857097,-17.0789876573195,"2"
"401",-7.38567380891154,-26.0661560253609,-47.0288459139085,"2"
"402",-35.8075238869893,-9.26966606222885,20.1645131558373,"3"
"403",-4.84265242029779,-26.2485186482879,-36.3279100422144,"2"
"404",-12.7753400246856,-27.3494216726221,-34.9266047300684,"2"
"405",3.98865667855735,-33.7541413807546,-45.5850309384612,"2"
"406",-18.0759832221196,-10.5876194238065,15.9332250736423,"3"
"407",-27.1302979812484,-13.0546230747431,20.3157756977052,"3"
"408",-5.22788777619221,-11.9756453351541,12.8171151895875,"3"
"409",-26.593723969102,-13.0858830500538,17.4076483217475,"3"
"410",-3.57756774777356,-13.3594351270016,16.4726233430165,"3"
"411",-8.29096604995341,-22.6827798554951,17.8065428847508,"3"
"412",-9.46236819294079,-17.9292490712705,13.7140878383635,"3"
"413",-17.2736736359131,-14.8251086083198,20.0397645405074,"3"
"414",-5.02216468725907,-13.7850279220608,15.0356319090798,"3"
"415",-17.7460306661086,-17.8566950728557,23.6098207933967,"3"
"416",-20.6811821962387,-16.1552849412341,24.3843326831815,"3"
"417",-16.219555869792,-12.5727890313853,18.1979075426326,"3"
"418",-3.18731552475712,-11.9453233742516,16.3301898131322,"3"
"419",-5.8276739822799,-24.4947443000094,19.2911163173834,"3"
"420",-3.85866727860033,-16.8121455641592,9.13971294666275,"3"
"421",-8.7256085858768,-23.0620309573323,22.2655253046383,"3"
"422",107.51169213251,-1.38174443380972,1.0344092087822,"4"
"423",-33.2863338534185,-7.91568126367072,21.3614926813436,"3"
"424",124.348154097623,2.4195505462717,8.8218194677923,"4"
"425",143.744353671694,-3.0720551522459,10.1797064267055,"4"
"426",131.276498360741,1.85934021444861,11.2757420507707,"4"
